IP Address,BAD IP,Risk Score,Risk Level,Attack Count,First Seen,Last Seen,Targeted Agents,Attack Types,Country,Country Code,City,Latitude,Longitude,Geo Source,Is Malicious,Threat Score,Reputation Score,TI Sources,TI Confidence,VT Malicious,VT Suspicious,VT Categories,AbuseIPDB Score,Abuse Confidence,AbuseIPDB Reports,Total Reports,Is Whitelisted,ISP,Usage Type,SANS Score,SANS Count,SANS Attacks,SANS Malicious,SANS First Seen,SANS Last Seen,ML Anomaly,ML Score,ML Severity,ML Explanation,VAE Anomaly,VAE Score,Deep SVDD Anomaly,Deep SVDD Score,Advanced ML Anomaly,Advanced ML Severity,Is Tor,Is VPN,Is Cloud,Organization,MITRE Tactics,MITRE Techniques,MITRE URLs
111.223.179.83,NO,22.01,LOW,2,2026-02-02 10:04:01,2026-02-02 14:05:48,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6108,No,9.5694,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
123.231.87.192,NO,20.67,LOW,2,2026-02-05 06:38:54,2026-02-05 07:58:43,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,MTT Network Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4272,No,9.6791,No,low,No,No,No,Unknown,N/A,N/A,N/A
14.1.78.16,NO,20.44,LOW,2,2026-02-05 01:57:58,2026-02-05 02:50:46,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,"SpaceX Services, Inc.",Fixed Line ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.4774,No,9.6164,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
43.250.242.126,NO,20.09,LOW,2,2026-01-29 12:41:20,2026-01-29 12:51:37,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.EXPLOIT,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Mobitel Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,43.847,Yes,20.8397,Yes,critical,No,No,No,Unknown,"Execution, Initial Access, Privilege Escalation","T1068: Exploitation for Privilege Escalation, T1190: Exploit Public-Facing Application, T1203: Exploitation for Client Execution",https://attack.mitre.org/techniques/T1068/ | https://attack.mitre.org/techniques/T1190/ | https://attack.mitre.org/techniques/T1203/
34.254.109.160,NO,20.01,LOW,2,2026-02-04 13:01:54,2026-02-04 13:03:28,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IE,IE,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Amazon Data Services Ireland Limited,Data Center/Web Hosting/Transit,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.5814,No,9.6212,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
49.43.113.224,NO,20.0,LOW,2,2026-02-03 20:02:52,2026-02-03 20:02:52,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,3,3,No,Reliance Jio Infocomm Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.5034,No,9.8477,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
212.104.229.254,NO,20.0,LOW,2,2026-02-03 14:32:59,2026-02-03 14:32:59,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Mobitel Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.3563,No,9.7439,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.135.70.188,NO,20.0,LOW,2,2026-02-04 17:22:34,2026-02-04 17:22:34,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3762,No,9.6922,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.140.42,NO,20.0,LOW,2,2026-02-04 13:57:03,2026-02-04 13:57:03,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3595,No,9.6922,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.202.105.133,NO,15.0,LOW,1,2026-02-05 07:16:25,2026-02-05 07:16:25,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Bharti Airtel Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3851,No,9.6984,No,low,No,No,No,Unknown,N/A,N/A,N/A
175.157.29.206,NO,15.0,LOW,1,2026-02-04 22:17:44,2026-02-04 22:17:44,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3282,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.228.105,NO,15.0,LOW,1,2026-02-04 19:01:37,2026-02-04 19:01:37,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3062,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
49.14.158.8,NO,15.0,LOW,1,2026-02-04 18:32:09,2026-02-04 18:32:09,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Vodafone Idea Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3047,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.42.83,NO,15.0,LOW,1,2026-02-04 16:14:02,2026-02-04 16:14:02,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3026,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
111.223.179.214,NO,15.0,LOW,1,2026-02-04 16:02:41,2026-02-04 16:02:41,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3013,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
122.168.69.169,NO,15.0,LOW,1,2026-02-03 21:01:12,2026-02-03 21:01:12,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,"1 Malviya Nagar,",Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.2857,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
64.226.133.182,NO,15.0,LOW,1,2026-02-03 17:46:13,2026-02-03 17:46:13,011|HRC-RCM-Supported-Server-QA|10.3.1.204,AttackType.UNKNOWN,US,US,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Perimeter 81 LLC,Data Center/Web Hosting/Transit,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5463,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
38.137.49.183,NO,15.0,LOW,1,2026-02-03 15:29:44,2026-02-03 15:29:44,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Netplus Broadband Services Pvt ltd,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.2955,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.28.195,NO,15.0,LOW,1,2026-02-03 09:00:48,2026-02-03 09:00:48,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.6002,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.24.84,NO,15.0,LOW,1,2026-02-03 08:56:01,2026-02-03 08:56:01,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.5419,No,9.6695,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.153.118,NO,15.0,LOW,1,2026-02-03 07:44:05,2026-02-03 07:44:05,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.2837,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.143.156,NO,15.0,LOW,1,2026-02-02 19:47:38,2026-02-02 19:47:38,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,2.3327,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.220.32,NO,15.0,LOW,1,2026-02-02 18:30:05,2026-02-02 18:30:05,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.609,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.135.77.97,NO,15.0,LOW,1,2026-02-02 17:21:50,2026-02-02 17:21:50,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.SSRF,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.367,No,8.9344,No,low,No,No,No,Unknown,"Command And Control, Initial Access","T1071: Application Layer Protocol, T1190: Exploit Public-Facing Application",https://attack.mitre.org/techniques/T1071/ | https://attack.mitre.org/techniques/T1190/
126.0.0.0,NO,15.0,LOW,1,2026-02-02 08:54:45,2026-02-02 08:54:45,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,JP,JP,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,3,3,No,Japan Nation-wide Network of Softbank Corp.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.5223,No,9.753,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
123.231.86.45,NO,15.0,LOW,1,2026-02-02 04:26:28,2026-02-02 04:26:28,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,MTT Network Pvt Ltd,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4739,No,9.6309,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.245.90,NO,15.0,LOW,1,2026-02-01 18:17:51,2026-02-01 18:17:51,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.3939,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
112.134.184.232,NO,15.0,LOW,1,2026-02-01 17:33:38,2026-02-01 17:33:38,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Internet Service Provider in Sri Lanka.,Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.2983,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
34.232.20.14,NO,15.0,LOW,1,2026-02-01 08:42:25,2026-02-01 08:42:25,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,US,US,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Amazon Technologies Inc.,Data Center/Web Hosting/Transit,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.29,No,9.5982,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
122.183.54.112,NO,15.0,LOW,1,2026-01-30 19:40:04,2026-01-30 19:40:04,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,BHARTI Airtel Ltd. TELEMEDIA SERVICES,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.6421,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.214.248,NO,15.0,LOW,1,2026-01-30 16:08:15,2026-01-30 16:08:15,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.7068,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
106.192.227.92,NO,15.0,LOW,1,2026-01-30 13:02:19,2026-01-30 13:02:19,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,"Bharti Airtel Limited, Plot Number 21 Rajiv Gandhi Technology Park In Bharti Airtel Campus, I T Park, Chandigarh - 160001",Fixed Line ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,1.0008,No,9.618,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.13.108,NO,15.0,LOW,1,2026-01-30 11:06:14,2026-01-30 11:06:14,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4953,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
116.206.246.42,NO,15.0,LOW,1,2026-01-29 21:48:24,2026-01-29 21:48:24,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata Plc,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.5185,No,9.5982,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
152.58.86.180,NO,15.0,LOW,1,2026-01-29 21:15:18,2026-01-29 21:15:18,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,IN,IN,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,1,1,No,Reliance Jio Infocomm Limited,Mobile ISP,0,0,0,No,,,No,0.2,low,TI validation: Insufficient TI evidence for confirmation,No,0.558,No,9.6695,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
175.157.143.112,NO,15.0,LOW,1,2026-01-29 20:34:17,2026-01-29 20:34:17,003|HRC-CDM-Application-Server-Prod|10.18.5.178,AttackType.UNKNOWN,LK,LK,Unknown,,,AbuseIPDB,No,0,,AbuseIPDB,50,0,0,,0,0,0,0,No,Dialog Axiata PLC.,Mobile ISP,0,0,0,No,,,No,0.2,low,"TI validation: No AbuseIPDB reports, insufficient TI evidence",No,0.4649,No,9.6379,No,low,No,No,No,Unknown,Credential Access,T1110: Brute Force,https://attack.mitre.org/techniques/T1110/
